,id,midi_unformatted,year,midi_query,midi,match_score
1470,6501,Pitt-Payne/It Looks Like A Big Night To-night.mid,1908.0,pittpayne-it_looks_like_a_big_night_tonight,pittpayne-it_looks_like_a_big_night_tonight__pittpayne.mid,85
1471,6509,Pitt-Payne/It Takes A Good Man.mid,1921.0,pittpayne-it_takes_a_good_man,pittpayne-it_takes_a_good_man__pittpayne.mid,79
1472,6511,Pitt-Payne/It Takes A Long Tall Brown-Skin Gal.mid,1917.0,pittpayne-it_takes_a_long_tall_brownskin_gal,pittpayne-it_takes_a_long_tall_brownskin_gal__pittpayne.mid,85
1473,6525,Pitt-Payne/It's A Pipp'n.mid,1917.0,pittpayne-its_a_pippn,pittpayne-its_a_pippn__pittpayne.mid,74
1474,6527,Pitt-Payne/It's All A Dream.mid,1915.0,pittpayne-its_all_a_dream,pittpayne-its_all_a_dream__pittpayne.mid,77
1475,6529,Pitt-Payne/It's All Your Fault.mid,1915.0,pittpayne-its_all_your_fault,pittpayne-its_all_your_fault__pittpayne.mid,79
1476,6532,Pitt-Payne/It's Right Here For You.mid,1920.0,pittpayne-its_right_here_for_you,pittpayne-its_right_here_for_you__pittpayne.mid,81
1477,6535,Pitt-Payne/It's The Smart Little Feller Who Stocked Up His Cellar.mid,1920.0,pittpayne-its_the_smart_little_feller_who_stocked_up_his_cellar,pittpayne-its_the_smart_little_feller_who_stocked_up_his_cellar__pittpayne.mid,89
1478,6536,Pitt-Payne/It's Tight Like That.mid,1928.0,pittpayne-its_tight_like_that,pittpayne-its_tight_like_that__pittpayne.mid,79
1479,6540,Pitt-Payne/It's You Nobody But You.mid,1913.0,pittpayne-its_you_nobody_but_you,pittpayne-its_you_nobody_but_you__pittpayne.mid,81
1480,6599,Pitt-Payne/Ivory Rag .mid,1950.0,pittpayne-ivory_rag_,pittpayne-ivory_rag_song__pittpayne.mid,68
1481,6605,"Pitt-Payne/Izzie Get Busy, Write Another Little Ragtime Tune.mid",1916.0,pittpayne-izzie_get_busy_write_another_little_ragtime_tune,pittpayne-izzie_get_busy_write_another_little_ragtime_tune__pittpayne.mid,89
1482,6627,Pitt-Payne/Ja-Da.mid,1918.0,pittpayne-jada,pittpayne-jada__pittpayne.mid,65
1483,6613,Pitt-Payne/Jack In The Box.mid,1927.0,pittpayne-jack_in_the_box,pittpayne-jack_in_the_box__pittpayne.mid,77
1484,6632,Pitt-Payne/Jag-Time Johnson's Rag-Time March.mid,1901.0,pittpayne-jagtime_johnsons_ragtime_march,pittpayne-jagtime_johnsons_ragtime_march__pittpayne.mid,84
1485,6637,Pitt-Payne/Jakerloo Fox-Trot.mid,1919.0,pittpayne-jakerloo_foxtrot,pittpayne-jakerloo_foxtrot__pittpayne.mid,78
1486,6656,Pitt-Payne/Japanese SandMan The.mid,1920.0,pittpayne-japanese_sandman_the,pittpayne-japanese_sandman_the__pittpayne.mid,80
1487,6659,Pitt-Payne/Jappy Johnny.mid,1907.0,pittpayne-jappy_johnny,pittpayne-jappy_johnny__pittpayne.mid,75
1488,6677,Pitt-Payne/Jazz Babies' Ball.mid,1920.0,pittpayne-jazz_babies_ball,pittpayne-jazz_babies_ball__pittpayne.mid,78
1489,6678,Pitt-Payne/Jazz Baby.mid,1919.0,pittpayne-jazz_baby,pittpayne-jazz_baby__pittpayne.mid,72
1490,6684,Pitt-Payne/Jazz Dance  The.mid,1917.0,pittpayne-jazz_dance__the,pittpayne-jazz_dance_the__pittpayne.mid,75
1491,6694,Pitt-Payne/Jazzamarimba Dance.mid,1919.0,pittpayne-jazzamarimba_dance,pittpayne-jazzamarimba_dance__pittpayne.mid,79
1492,6695,Pitt-Payne/Jazzapation.mid,1920.0,pittpayne-jazzapation,pittpayne-jazzapation__pittpayne.mid,74
1493,6704,Pitt-Payne/Jazzin' The Blues Away.mid,1918.0,pittpayne-jazzin_the_blues_away,pittpayne-jazzin_the_blues_away__pittpayne.mid,81
1494,6705,Pitt-Payne/Jazzin' The Cotton Town Blues.mid,1917.0,pittpayne-jazzin_the_cotton_town_blues,pittpayne-jazzin_the_cotton_town_blues__pittpayne.mid,84
1495,6707,Pitt-Payne/Jazzola.mid,1919.0,pittpayne-jazzola,pittpayne-jazzola__pittpayne.mid,69
1496,6715,Pitt-Payne/Jefferson Brown.mid,1917.0,pittpayne-jefferson_brown,pittpayne-jefferson_brown__pittpayne.mid,77
1497,6742,Pitt-Payne/Jerusalem Rag.mid,1912.0,pittpayne-jerusalem_rag,pittpayne-jerusalem_rag__pittpayne.mid,75
1498,6757,Pitt-Payne/Jim Crow Rag.mid,1910.0,pittpayne-jim_crow_rag,pittpayne-jim_crow_rag__pittpayne.mid,75
1499,6758,Pitt-Payne/Jim-A-Da-Jeff.mid,1909.0,pittpayne-jimadajeff,pittpayne-jimadajeff__pittpayne.mid,73
1500,6775,Pitt-Payne/Jinx Rag.mid,,pittpayne-jinx_rag,pittpayne-jinx_rag__pittpayne.mid,71
1501,6787,Pitt-Payne/Jogo Blues  The.mid,1913.0,pittpayne-jogo_blues__the,pittpayne-jogo_blues_the__pittpayne.mid,75
1502,6798,Pitt-Payne/Johnny's In Town.mid,1919.0,pittpayne-johnnys_in_town,pittpayne-johnnys_in_town__pittpayne.mid,77
1503,6812,Pitt-Payne/Jolly Dancers Ostende.mid,1912.0,pittpayne-jolly_dancers_ostende,pittpayne-jolly_dancers_ostende__pittpayne.mid,81
1504,6828,Pitt-Payne/Jolly Sam.mid,1899.0,pittpayne-jolly_sam,pittpayne-jolly_sam__pittpayne.mid,72
1505,6830,"Pitt-Payne/Jolly South Carolina Cake Walk, A.mid",1899.0,pittpayne-jolly_south_carolina_cake_walk_a,pittpayne-jolly_south_carolina_cake_walk_a__pittpayne.mid,85
1506,6898,Pitt-Payne/Jungle Jambouree.mid,1913.0,pittpayne-jungle_jambouree,pittpayne-jungle_jambouree__pittpayne.mid,78
1507,6899,Pitt-Payne/Jungle Jingles.mid,1903.0,pittpayne-jungle_jingles,pittpayne-jungle_jingles__pittpayne.mid,76
1508,6901,Pitt-Payne/Jungle Moon.mid,1909.0,pittpayne-jungle_moon,pittpayne-jungle_moon__pittpayne.mid,74
1509,6903,Pitt-Payne/Jungle Time.mid,1905.0,pittpayne-jungle_time,pittpayne-jungle_time__pittpayne.mid,74
1510,6906,Pitt-Payne/Junk Man Rag  The.mid,1913.0,pittpayne-junk_man_rag__the,pittpayne-junk_man_rag_the__pittpayne.mid,76
1511,6925,Pitt-Payne/Just As Long As The Swanee Flows.mid,1911.0,pittpayne-just_as_long_as_the_swanee_flows,pittpayne-just_as_long_as_the_swanee_flows__pittpayne.mid,85
1512,6927,Pitt-Payne/Just Because I Let You Call Me Baby Lamb.mid,1909.0,pittpayne-just_because_i_let_you_call_me_baby_lamb,pittpayne-just_because_i_let_you_call_me_baby_lamb__pittpayne.mid,87
1513,6931,Pitt-Payne/Just Because She Made Dem Goo-Goo Eyes.mid,1900.0,pittpayne-just_because_she_made_dem_googoo_eyes,pittpayne-just_because_she_made_dem_googoo_eyes__pittpayne.mid,86
1514,6952,Pitt-Payne/Just Noise.mid,1906.0,pittpayne-just_noise,pittpayne-just_noise__pittpayne.mid,73
1515,6958,Pitt-Payne/Just Some One.mid,1907.0,pittpayne-just_some_one,pittpayne-just_some_one__pittpayne.mid,75
1516,6998,Pitt-Payne/Kareless Koon.mid,1899.0,pittpayne-kareless_koon,pittpayne-kareless_koon__pittpayne.mid,75
1517,7004,Pitt-Payne/Katunka.mid,1914.0,pittpayne-katunka,pittpayne-katunka__pittpayne.mid,69
1518,7009,Pitt-Payne/Keek-Es-Man-Dah.mid,1906.0,pittpayne-keekesmandah,pittpayne-keekesmandah__pittpayne.mid,75
1519,7023,Pitt-Payne/Keep It Up .mid,1914.0,pittpayne-keep_it_up_,pittpayne-keep_it_up_song__pittpayne.mid,69
1520,7026,Pitt-Payne/Keep Moving.mid,1915.0,pittpayne-keep_moving,pittpayne-keep_moving__pittpayne.mid,74
1521,7051,Pitt-Payne/Kentucky Beauty  The.mid,1904.0,pittpayne-kentucky_beauty__the,pittpayne-kentucky_beauty_the__pittpayne.mid,78
1522,7057,Pitt-Payne/Kentucky Cornshuckers  The.mid,1899.0,pittpayne-kentucky_cornshuckers__the,pittpayne-kentucky_cornshuckers_the__pittpayne.mid,81
1523,7058,Pitt-Payne/Kentucky Days.mid,1912.0,pittpayne-kentucky_days,pittpayne-kentucky_days__pittpayne.mid,75
1524,7067,Pitt-Payne/Kentucky Kut-Up.mid,1907.0,pittpayne-kentucky_kutup,pittpayne-kentucky_kutup__pittpayne.mid,76
1525,7085,Pitt-Payne/Kerry Mills Rag Time Dance.mid,1909.0,pittpayne-kerry_mills_rag_time_dance,pittpayne-kerry_mills_rag_time_dance__pittpayne.mid,83
1526,7086,Pitt-Payne/Ketchup.mid,1910.0,pittpayne-ketchup,pittpayne-ketchup__pittpayne.mid,69
1527,7119,Pitt-Payne/King Cupid.mid,1903.0,pittpayne-king_cupid,pittpayne-king_cupid__pittpayne.mid,73
1528,7125,Pitt-Payne/King Of The Bungaloos.mid,1909.0,pittpayne-king_of_the_bungaloos,pittpayne-king_of_the_bungaloos__pittpayne.mid,81
1529,7129,Pitt-Payne/King Of Them All  The.mid,1909.0,pittpayne-king_of_them_all__the,pittpayne-king_of_them_all_the__pittpayne.mid,79
1530,7144,Pitt-Payne/Kinky Koo.mid,1919.0,pittpayne-kinky_koo,pittpayne-kinky_koo__pittpayne.mid,72
1531,7145,Pitt-Payne/Kip-Kap.mid,1916.0,pittpayne-kipkap,pittpayne-kipkap__pittpayne.mid,68
1532,7151,"Pitt-Payne/Kiss Mama, Kiss Papa.mid",1922.0,pittpayne-kiss_mama_kiss_papa,pittpayne-kiss_mama_kiss_papa__pittpayne.mid,79
1533,7153,Pitt-Payne/Kiss Me Good-Night.mid,1914.0,pittpayne-kiss_me_goodnight,pittpayne-kiss_me_goodnight__pittpayne.mid,78
1534,7178,Pitt-Payne/Klassicle Rag.mid,1911.0,pittpayne-klassicle_rag,pittpayne-klassicle_rag__pittpayne.mid,75
1535,7183,Pitt-Payne/Klinkers.mid,1906.0,pittpayne-klinkers,pittpayne-klinkers__pittpayne.mid,71
1536,7186,Pitt-Payne/Klu-Lukum Rag.mid,1909.0,pittpayne-klulukum_rag,pittpayne-klulukum_rag__pittpayne.mid,75
1537,7188,Pitt-Payne/Knice And Knifty.mid,1918.0,pittpayne-knice_and_knifty,pittpayne-knice_and_knifty__pittpayne.mid,78
1538,7190,Pitt-Payne/Knick Knocks Rag.mid,1915.0,pittpayne-knick_knocks_rag,pittpayne-knick_knocks_rag__pittpayne.mid,78
1539,7195,"Pitt-Payne/Knit, Knit, Knit.mid",1917.0,pittpayne-knit_knit_knit,pittpayne-knit_knit_knit__pittpayne.mid,76
1540,7198,Pitt-Payne/Knock-out Drops.mid,1910.0,pittpayne-knockout_drops,pittpayne-knockout_drops__pittpayne.mid,76
1541,7246,Pitt-Payne/Lady Slippers.mid,1910.0,pittpayne-lady_slippers,pittpayne-lady_slippers__pittpayne.mid,75
1542,7247,Pitt-Payne/Lady With The Rag-Time Walk  The.mid,1898.0,pittpayne-lady_with_the_ragtime_walk__the,pittpayne-lady_with_the_ragtime_walk_the__pittpayne.mid,83
1543,7252,Pitt-Payne/Lagoon Breeze.mid,1903.0,pittpayne-lagoon_breeze,pittpayne-lagoon_breeze__pittpayne.mid,75
1544,7253,Pitt-Payne/Lagoon Rag.mid,1907.0,pittpayne-lagoon_rag,pittpayne-lagoon_rag__pittpayne.mid,73
1545,7286,Pitt-Payne/Lasca.mid,1909.0,pittpayne-lasca,pittpayne-lasca__pittpayne.mid,67
1546,7296,Pitt-Payne/Last Night On The Back Porch.mid,1923.0,pittpayne-last_night_on_the_back_porch,pittpayne-last_night_on_the_back_porch__pittpayne.mid,84
1547,7303,Pitt-Payne/Last Shot Got Him  The.mid,1912.0,pittpayne-last_shot_got_him__the,pittpayne-last_shot_got_him_the__pittpayne.mid,79
1548,7315,Pitt-Payne/Latonia Rag.mid,1903.0,pittpayne-latonia_rag,pittpayne-latonia_rag__pittpayne.mid,74
1549,7329,Pitt-Payne/Laughing Little Red-Head Coon  The.mid,1899.0,pittpayne-laughing_little_redhead_coon__the,pittpayne-laughing_little_redhead_coon_the__pittpayne.mid,84
1550,7330,Pitt-Payne/Laughing Lucas.mid,1901.0,pittpayne-laughing_lucas,pittpayne-laughing_lucas__pittpayne.mid,76
1551,7336,Pitt-Payne/Laughing Water.mid,1903.0,pittpayne-laughing_water,pittpayne-laughing_water__pittpayne.mid,76
1552,7344,Pitt-Payne/Lauterbach.mid,1906.0,pittpayne-lauterbach,pittpayne-lauterbach__pittpayne.mid,73
1553,7363,Pitt-Payne/Lead Me To That Beautiful Band.mid,1912.0,pittpayne-lead_me_to_that_beautiful_band,pittpayne-lead_me_to_that_beautiful_band__pittpayne.mid,84
1554,7364,Pitt-Payne/Lead The Kitty.mid,1917.0,pittpayne-lead_the_kitty,pittpayne-lead_the_kitty__pittpayne.mid,76
1555,7368,Pitt-Payne/Leap Frog.mid,1908.0,pittpayne-leap_frog,pittpayne-leap_frog__pittpayne.mid,72
1556,7371,Pitt-Payne/Leap-Year Girl  The.mid,1904.0,pittpayne-leapyear_girl__the,pittpayne-leapyear_girl_the__pittpayne.mid,77
1557,7372,Pitt-Payne/Learn To Do The Strut.mid,1923.0,pittpayne-learn_to_do_the_strut,pittpayne-learn_to_do_the_strut__pittpayne.mid,81
1558,7375,Pitt-Payne/Leave Me With A Smile.mid,1921.0,pittpayne-leave_me_with_a_smile,pittpayne-leave_me_with_a_smile__pittpayne.mid,81
1559,7378,Pitt-Payne/Leg Of Mutton (Le Gigot).mid,1913.0,pittpayne-leg_of_mutton_le_gigot,pittpayne-leg_of_mutton_le_gigot__pittpayne.mid,81
1560,7380,Pitt-Payne/Leicester Square Rag.mid,1949.0,pittpayne-leicester_square_rag,pittpayne-leicester_square_rag__pittpayne.mid,80
1561,7384,"Pitt-Payne/Lemon Drops, A Rag.mid",1910.0,pittpayne-lemon_drops_a_rag,pittpayne-lemon_dropsa_rag__pittpayne.mid,76
1562,7391,Pitt-Payne/Lemons And Limes.mid,1909.0,pittpayne-lemons_and_limes,pittpayne-lemons_and_limes__pittpayne.mid,78
1563,7390,Pitt-Payne/Lemons.mid,1907.0,pittpayne-lemons,pittpayne-lemons__pittpayne.mid,68
1564,7398,Pitt-Payne/Leonora.mid,,pittpayne-leonora,pittpayne-leonora__pittpayne.mid,69
1565,7425,Pitt-Payne/Let's Make Love Among The Roses.mid,1910.0,pittpayne-lets_make_love_among_the_roses,pittpayne-lets_make_love_among_the_roses__pittpayne.mid,84
1566,7434,Pitt-Payne/Levee Land.mid,1917.0,pittpayne-levee_land,pittpayne-levee_land__pittpayne.mid,73
1567,7450,Pitt-Payne/Life Ain't Worth Living When You're Broke.mid,1901.0,pittpayne-life_aint_worth_living_when_youre_broke,pittpayne-life_aint_worth_living_when_youre_broke__pittpayne.mid,87
1568,7458,Pitt-Payne/Lightning.mid,1908.0,pittpayne-lightning,pittpayne-lightning__pittpayne.mid,72
1569,7495,"Pitt-Payne/Line Of Rags, A.mid",1903.0,pittpayne-line_of_rags_a,pittpayne-line_of_rags_a__pittpayne.mid,76
1570,7501,Pitt-Payne/Lion Tamer Rag  The.mid,1913.0,pittpayne-lion_tamer_rag__the,pittpayne-lion_tamer_rag_the__pittpayne.mid,78
1571,7507,Pitt-Payne/Listen To That Dixie Band.mid,1914.0,pittpayne-listen_to_that_dixie_band,pittpayne-listen_to_that_dixie_band__pittpayne.mid,82
1572,7508,Pitt-Payne/Listen To That Jungle Band.mid,1910.0,pittpayne-listen_to_that_jungle_band,pittpayne-listen_to_that_jungle_band__pittpayne.mid,83
1573,7510,Pitt-Payne/Listen To This.mid,1916.0,pittpayne-listen_to_this,pittpayne-listen_to_this__pittpayne.mid,76
1574,7520,"Pitt-Payne/Little Bit Of Everything, A.mid",1912.0,pittpayne-little_bit_of_everything_a,pittpayne-little_bit_of_everything_a__pittpayne.mid,83
1575,7526,Pitt-Payne/Little Black Me.mid,1899.0,pittpayne-little_black_me,pittpayne-little_black_me__pittpayne.mid,77
1576,7541,"Pitt-Payne/Little More Pepper, A.mid",1914.0,pittpayne-little_more_pepper_a,pittpayne-little_more_pepper_a__pittpayne.mid,80
1577,7546,"Pitt-Payne/Little On The Rag-Time, A.mid",1900.0,pittpayne-little_on_the_ragtime_a,pittpayne-little_on_the_ragtime_a__pittpayne.mid,81
1578,7549,Pitt-Payne/Little Rag Baby Doll.mid,1913.0,pittpayne-little_rag_baby_doll,pittpayne-little_rag_baby_doll__pittpayne.mid,80
1579,7555,Pitt-Payne/Little Red Lacquer Cage  The.mid,1922.0,pittpayne-little_red_lacquer_cage__the,pittpayne-little_red_lacquer_cage_the__pittpayne.mid,82
1580,7562,Pitt-Payne/Little Sticks O'Licorice.mid,1911.0,pittpayne-little_sticks_olicorice,pittpayne-little_sticks_olicorice__pittpayne.mid,81
1581,7571,Pitt-Payne/Livery Stable Blues.mid,1917.0,pittpayne-livery_stable_blues,pittpayne-livery_stable_blues__pittpayne.mid,79
1582,7576,Pitt-Payne/Liza Skinner.mid,1899.0,pittpayne-liza_skinner,pittpayne-liza_skinner__pittpayne.mid,75
1583,7587,Pitt-Payne/Lock Me In Your Harem And Throw Away The Key.mid,1914.0,pittpayne-lock_me_in_your_harem_and_throw_away_the_key,pittpayne-lock_me_in_your_harem_and_throw_away_the_key__pittpayne.mid,88
1584,7637,Pitt-Payne/Looney Coons.mid,1900.0,pittpayne-looney_coons,pittpayne-looney_coons__pittpayne.mid,75
1585,7649,Pitt-Payne/Loquatias Moll.mid,1900.0,pittpayne-loquatias_moll,pittpayne-loquatias_moll__pittpayne.mid,76
1586,7668,Pitt-Payne/Louisian'.mid,1922.0,pittpayne-louisian,pittpayne-louisian__pittpayne.mid,71
1587,7674,Pitt-Payne/Louisiana Glide.mid,1929.0,pittpayne-louisiana_glide,pittpayne-louisiana_glide__pittpayne.mid,77
1588,7704,Pitt-Payne/Love Me Or Leave Me.mid,1928.0,pittpayne-love_me_or_leave_me,pittpayne-love_me_or_leave_me__pittpayne.mid,79
1589,7706,Pitt-Payne/Love Me To The Music Of A Ragtime Tune.mid,1909.0,pittpayne-love_me_to_the_music_of_a_ragtime_tune,pittpayne-love_me_to_the_music_of_a_ragtime_tune__pittpayne.mid,86
1590,7717,Pitt-Payne/Lovie Joe.mid,1910.0,pittpayne-lovie_joe,pittpayne-lovie_joe__pittpayne.mid,72
1591,7722,Pitt-Payne/Lovin' Sam.mid,1922.0,pittpayne-lovin_sam,pittpayne-lovin_sam__pittpayne.mid,72
1592,7724,Pitt-Payne/Loving You The Way I Do.mid,1930.0,pittpayne-loving_you_the_way_i_do,pittpayne-loving_you_the_way_i_do__pittpayne.mid,81
1593,7736,Pitt-Payne/Lucinda's Ragtime Ball.mid,1913.0,pittpayne-lucindas_ragtime_ball,pittpayne-lucindas_ragtime_ball__pittpayne.mid,81
1594,7783,Pitt-Payne/Ma Bashful Lou.mid,1901.0,pittpayne-ma_bashful_lou,pittpayne-ma_bashful_lou__pittpayne.mid,76
1595,7788,Pitt-Payne/Ma Dandy Soldier Coon.mid,1900.0,pittpayne-ma_dandy_soldier_coon,pittpayne-ma_dandy_soldier_coon__pittpayne.mid,81
1596,7792,Pitt-Payne/Ma Genuine African Blonde.mid,1898.0,pittpayne-ma_genuine_african_blonde,pittpayne-ma_genuine_african_blonde__pittpayne.mid,82
1597,7801,Pitt-Payne/Ma Pickaninny Babe.mid,1913.0,pittpayne-ma_pickaninny_babe,pittpayne-ma_pickaninny_babe__pittpayne.mid,79
1598,7802,Pitt-Payne/Ma Rag Time Baby.mid,1898.0,pittpayne-ma_rag_time_baby,pittpayne-ma_rag_time_baby__pittpayne.mid,78
1599,7805,Pitt-Payne/Ma Rainbow Coon.mid,1900.0,pittpayne-ma_rainbow_coon,pittpayne-ma_rainbow_coon__pittpayne.mid,77
1600,7807,Pitt-Payne/Ma Tiger Lily.mid,1900.0,pittpayne-ma_tiger_lily,pittpayne-ma_tiger_lily__pittpayne.mid,75
1601,7781,Pitt-Payne/Ma.mid,1921.0,pittpayne-ma,pittpayne-ma__pittpayne.mid,62
1602,7815,Pitt-Payne/Mad House Rag  The.mid,1911.0,pittpayne-mad_house_rag__the,pittpayne-mad_house_rag_the__pittpayne.mid,77
1603,7817,Pitt-Payne/Madagascar Mangle  The.mid,1912.0,pittpayne-madagascar_mangle__the,pittpayne-madagascar_mangle_the__pittpayne.mid,79
1604,7870,Pitt-Payne/Make No Mistake.mid,1898.0,pittpayne-make_no_mistake,pittpayne-make_no_mistake__pittpayne.mid,77
1605,7878,Pitt-Payne/Maltese Cross Brand.mid,1905.0,pittpayne-maltese_cross_brand,pittpayne-maltese_cross_brand__pittpayne.mid,79
1606,7894,Pitt-Payne/Mamma Goes Where Papa Goes.mid,1923.0,pittpayne-mamma_goes_where_papa_goes,pittpayne-mamma_goes_where_papa_goes__pitt_payne.mid,82
1607,7904,Pitt-Payne/Mammy Jinny's Hall Of Fame.mid,1917.0,pittpayne-mammy_jinnys_hall_of_fame,pittpayne-mammy_jinnys_hall_of_fame__pittpayne.mid,82
1608,7905,Pitt-Payne/Mammy Jinny's Jubilee.mid,1913.0,pittpayne-mammy_jinnys_jubilee,pittpayne-mammy_jinnys_jubilee__pittpayne.mid,80
1609,7916,Pitt-Payne/Mammy's Little Coal Black Rose.mid,1916.0,pittpayne-mammys_little_coal_black_rose,pittpayne-mammys_little_coal_black_rose__pittpayne.mid,84
1610,7920,Pitt-Payne/Mammy's Shufflin' Dance.mid,1911.0,pittpayne-mammys_shufflin_dance,pittpayne-mammys_shufflin_dance__pittpayne.mid,81
1611,7934,Pitt-Payne/Mando Rag.mid,1914.0,pittpayne-mando_rag,pittpayne-mando_rag__pittpayne.mid,72
1612,7941,Pitt-Payne/Mandy How Do You Do?.mid,1909.0,pittpayne-mandy_how_do_you_do,pittpayne-mandy_how_do_you_do__pittpayne.mid,79
1613,7942,Pitt-Payne/Mandy Lane.mid,1908.0,pittpayne-mandy_lane,pittpayne-mandy_lane__pittpayne.mid,73
1614,7988,Pitt-Payne/March Black America.mid,1895.0,pittpayne-march_black_america,pittpayne-march_black_america__pittpayne.mid,79
1615,8015,Pitt-Payne/Marie From Sunny Italy.mid,1907.0,pittpayne-marie_from_sunny_italy,pittpayne-marie_from_sunny_italy__pittpayne.mid,81
1616,8026,Pitt-Payne/Marionette.mid,1914.0,pittpayne-marionette,pittpayne-marionette__pittpayne.mid,73
1617,8029,Pitt-Payne/Mariutch.mid,1907.0,pittpayne-mariutch,pittpayne-mariutch__pittpayne.mid,71
1618,8043,Pitt-Payne/Mary Jane Rag.mid,1909.0,pittpayne-mary_jane_rag,pittpayne-mary_jane_rag__pittpayne.mid,75
1619,8047,Pitt-Payne/Mary's A Grand Old Name.mid,1905.0,pittpayne-marys_a_grand_old_name,pittpayne-marys_a_grand_old_name__pittpayne.mid,81
1620,8049,Pitt-Payne/Mascot  The.mid,1905.0,pittpayne-mascot__the,pittpayne-mascot_the__pittpayne.mid,71
1621,8070,Pitt-Payne/Mattie's Rags.mid,1916.0,pittpayne-matties_rags,pittpayne-matties_rags__pittpayne.mid,75
1622,8074,Pitt-Payne/Maurice Tango  The.mid,1912.0,pittpayne-maurice_tango__the,pittpayne-maurice_tango_the__pittpayne.mid,77
1623,8080,Pitt-Payne/May Irwin's Bully Song.mid,1896.0,pittpayne-may_irwins_bully_song,pittpayne-may_irwins_bully_song__pittpayne.mid,81
1624,8081,Pitt-Payne/May Irwin's Rag Time Dance.mid,1906.0,pittpayne-may_irwins_rag_time_dance,pittpayne-may_irwins_rag_time_dance__pittpayne.mid,82
1625,8085,Pitt-Payne/Maybe That Is Why I'm Lonely.mid,1911.0,pittpayne-maybe_that_is_why_im_lonely,pittpayne-maybe_that_is_why_im__lonely__pittpayne.mid,82
1626,8183,Pitt-Payne/Me-ow.mid,1918.0,pittpayne-meow,pittpayne-meow__pittpayne.mid,65
1627,8102,Pitt-Payne/Meadowbrook Fox Trot.mid,1914.0,pittpayne-meadowbrook_fox_trot,pittpayne-meadowbrook_fox_trot__pittpayne.mid,80
1628,8141,Pitt-Payne/Melinda's Wedding Day.mid,1913.0,pittpayne-melindas_wedding_day,pittpayne-melindas_wedding_day__pittpayne.mid,80
1629,8157,Pitt-Payne/Melon Time In Dixieland.mid,1921.0,pittpayne-melon_time_in_dixieland,pittpayne-melon_time_in_dixieland__pittpayne.mid,81
1630,8167,Pitt-Payne/Memories Of You.mid,1930.0,pittpayne-memories_of_you,pittpayne-memories_of_you__pittpayne.mid,77
1631,8174,Pitt-Payne/Memphis Rag  The.mid,1908.0,pittpayne-memphis_rag__the,pittpayne-memphis_rag_the__pittpayne.mid,76
1632,8202,Pitt-Payne/Merry Whirl.mid,1915.0,pittpayne-merry_whirl,pittpayne-merry_whirl__pittpayne.mid,74
1633,8216,Pitt-Payne/Meteor Rag.mid,1920.0,pittpayne-meteor_rag,pittpayne-meteor_rag__pittpayne.mid,73
1634,8222,Pitt-Payne/Mew Mew Rag.mid,1910.0,pittpayne-mew_mew_rag,pittpayne-mew_mew_rag__pittpayne.mid,74
1635,8233,Pitt-Payne/Mickey Jigglings.mid,1905.0,pittpayne-mickey_jigglings,pittpayne-mickey_jigglings__pittpayne.mid,78
1636,8248,Pitt-Payne/Midnight Ragtime Ride Of Paul Revere  The.mid,1914.0,pittpayne-midnight_ragtime_ride_of_paul_revere__the,pittpayne-midnight_ragtime_ride_of_paul_revere_the__pittpayne.mid,86
1637,8250,Pitt-Payne/Midnight Whirl Rag.mid,1914.0,pittpayne-midnight_whirl_rag,pittpayne-midnight_whirl_rag__pittpayne.mid,79
1638,8255,Pitt-Payne/Mignon.mid,1907.0,pittpayne-mignon,pittpayne-mignon__pittpayne.mid,68
